_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
782,782,13503328,QUEEN'S ACADEMIC SCHOOL,,PR,,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,,104008,438551,201,,,,5264,"{'type': 'MultiPoint', 'coordinates': [[-79.3322488674553, 43.7721013757365]]}"
783,783,14621473,QUEEN'S COLLEGIATE SECONDARY SCHOOL,,PR,,5535 EGLINTON AVE W,Private,14621473,5535,Eglinton Ave W,5535 Eglinton Ave W,M9C 5K5,Etobicoke,Toronto,,113001,14228122,5535,,,,571,"{'type': 'MultiPoint', 'coordinates': [[-79.6023618930539, 43.6511972298425]]}"
784,784,13226957,QUEEN'S ELITE ACADEMY,,PR,,3650 VICTORIA PARK AVE,Private,13226957,3650,Victoria Park Ave,3650 Victoria Park Ave,M2H 3P7,North York,Toronto,,115001,13226765,3650,,,,370,"{'type': 'MultiPoint', 'coordinates': [[-79.33882932977, 43.8079510484941]]}"
785,785,765985,QUEST ALTERNATIVE SENIOR SCHOOL,,EP,Toronto District School Board,25 BAIN AVE,English Public,765985,25,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,Withrow Public School,102001,14673415,25,,,,2934,"{'type': 'MultiPoint', 'coordinates': [[-79.3521296600971, 43.670460460892]]}"
786,786,388308,R H KING ACADEMY,,EP,Toronto District School Board,3800 ST CLAIR AVE E,English Public,388308,3800,St Clair Ave E,3800 St Clair Ave E,M1M 1V3,Scarborough,Toronto,R. H. King Academy,102002,111762,3800,,,,339,"{'type': 'MultiPoint', 'coordinates': [[-79.2374500349757, 43.7226223410982]]}"
787,787,29703,R H MCGREGOR ELEMENTARY SCHOOL,,EP,Toronto District School Board,555 MORTIMER AVE,English Public,29703,555,Mortimer Ave,555 Mortimer Ave,M4J 2G9,East York,Toronto,R. H. Mcgregor Public School,102001,1600,555,,,,259,"{'type': 'MultiPoint', 'coordinates': [[-79.3271357421257, 43.6899952579101]]}"
788,788,7274066,R J LANG ELEMENTARY & MIDDLE SCHOOL,,EP,Toronto District School Board,227 DREWRY AVE,English Public,7274066,227,Drewry Ave,227 Drewry Ave,M2M 1E3,North York,Toronto,R. J. Lang Elementary and Middle School,102001,437473,227,,,,5435,"{'type': 'MultiPoint', 'coordinates': [[-79.4265104765386, 43.7834853825344]]}"
789,789,554092,RANCHDALE PUBLIC SCHOOL,,EP,Toronto District School Board,60 RANCHDALE CRES,English Public,554092,60,Ranchdale Cres,60 Ranchdale Cres,M3A 2M3,North York,Toronto,Ranchdale Public School,102001,440998,60,,,,6499,"{'type': 'MultiPoint', 'coordinates': [[-79.3232914375889, 43.7524580000985]]}"
790,790,60867,RAWLINSON COMMUNITY SCHOOL,,EP,Toronto District School Board,231 GLENHOLME AVE,English Public,60867,231,Glenholme Ave,231 Glenholme Ave,M6E 3C7,York,Toronto,Rawlinson Community School,102001,8735,231,,,,615,"{'type': 'MultiPoint', 'coordinates': [[-79.4400434190871, 43.6839770688827]]}"
791,791,9270479,REGAL ROAD JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,95 REGAL RD,English Public,9270479,95,Regal Rd,95 Regal Rd,M6H 2J6,former Toronto,Toronto,Regal Road Public School,102001,9270480,95,,,,4263,"{'type': 'MultiPoint', 'coordinates': [[-79.4400632870577, 43.6737751677408]]}"
792,792,372953,REGENT HEIGHTS PUBLIC SCHOOL,,EP,Toronto District School Board,555 PHARMACY AVE,English Public,372953,555,Pharmacy Ave,555 Pharmacy Ave,M1L 3H1,Scarborough,Toronto,Regent Heights Junior Public School,102001,112465,555,,,,8691,"{'type': 'MultiPoint', 'coordinates': [[-79.2891326348503, 43.7070156248448]]}"
793,793,13971294,REGINA MUNDI CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,70 PLAYFAIR AVE,English Separate,13971294,70,Playfair Ave,70 Playfair Ave,M6B 2P9,North York,Toronto,Regina Mundi Catholic School,102003,446085,70,,,,6444,"{'type': 'MultiPoint', 'coordinates': [[-79.4593958766171, 43.7099198210096]]}"
794,794,532360,RENE GORDON HEALTH & WELLNESS ACADEMY,,EP,Toronto District School Board,20 KAREN RD,English Public,532360,20,Karen Rd,20 Karen Rd,M3A 3L6,North York,Toronto,Rene Gordon Elementary School,102001,30058561,20,,,,5937,"{'type': 'MultiPoint', 'coordinates': [[-79.3401430648432, 43.7619030433066]]}"
795,795,986007,REXDALE LEARNING CENTRE LINC,,EP,Toronto District School Board,30 BARRHEAD CRES,English Public,986007,30,Barrhead Cres,30 Barrhead Cres,M9W 3Z7,Etobicoke,Toronto,Mississauga Private School,102001,907839,30,,,,1110,"{'type': 'MultiPoint', 'coordinates': [[-79.5665521913805, 43.7193132274678]]}"
796,796,1009103,RICHVIEW COLLEGIATE INSTITUTE,,EP,Toronto District School Board,1738 ISLINGTON AVE,English Public,1009103,1738,Islington Ave,1738 Islington Ave,M9A 3N2,Etobicoke,Toronto,Richview Collegiate Institute,102002,30023253,1738,,,,1863,"{'type': 'MultiPoint', 'coordinates': [[-79.5395009465865, 43.6786465333719]]}"
797,797,556083,RIPPLETON PUBLIC SCHOOL,,EP,Toronto District School Board,21 RIPPLETON RD,English Public,556083,21,Rippleton Rd,21 Rippleton Rd,M3B 1H4,North York,Toronto,Rippleton Public School,102001,14186978,21,,,,6551,"{'type': 'MultiPoint', 'coordinates': [[-79.3601204660189, 43.7409048373993]]}"
798,798,1005812,RIVERCREST JUNIOR SCHOOL,,EP,Toronto District School Board,30 HAREFIELD DR,English Public,1005812,30,Harefield Dr,30 Harefield Dr,M9W 4C9,Etobicoke,Toronto,Rivercrest Junior School,102001,907426,30,,,,1754,"{'type': 'MultiPoint', 'coordinates': [[-79.5695177435715, 43.729716180075]]}"
799,799,11585699,RIVERDALE COLLEGIATE INSTITUTE,,EP,Toronto District School Board,1094 GERRARD ST E,English Public,11585699,1094,Gerrard St E,1094 Gerrard St E,M4M 2A1,former Toronto,Toronto,Riverdale Collegiate Institute,102002,11585548,1094,,,,3495,"{'type': 'MultiPoint', 'coordinates': [[-79.3348598191726, 43.6700476981757]]}"
800,800,7359582,ROBERT SERVICE SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,945 DANFORTH RD,English Public,7359582,945,Danforth Rd,945 Danforth Rd,M1K 1J2,Scarborough,Toronto,Robert Service Senior Public School,102001,7359575,945,,,,7707,"{'type': 'MultiPoint', 'coordinates': [[-79.2511781787807, 43.7290251523698]]}"
801,801,71840,ROCKCLIFFE MIDDLE SCHOOL,,EP,Toronto District School Board,400 ROCKCLIFFE BLVD,English Public,71840,400,Rockcliffe Blvd,400 Rockcliffe Blvd,M6N 4R8,York,Toronto,Rockcliffe Middle School,102001,30007274,400,,,,847,"{'type': 'MultiPoint', 'coordinates': [[-79.4888938172078, 43.6738651424808]]}"
802,802,9212874,ROCKFORD PUBLIC SCHOOL,,EP,Toronto District School Board,60 ROCKFORD RD,English Public,9212874,60,Rockford Rd,60 Rockford Rd,M2R 3A7,North York,Toronto,Rockford Public School,102001,9212590,60,,,,6571,"{'type': 'MultiPoint', 'coordinates': [[-79.4524414110058, 43.7858005190036]]}"
803,803,820061,RODEN PUBLIC SCHOOL,,EP,Toronto District School Board,151 HIAWATHA RD,English Public,820061,151,Hiawatha Rd,151 Hiawatha Rd,M4L 2Y1,former Toronto,Toronto,Roden Junior Public School,102001,14022212,151,,,,3656,"{'type': 'MultiPoint', 'coordinates': [[-79.3230764862029, 43.6738732738778]]}"
804,804,3244674,ROLPH ROAD ELEMENTARY SCHOOL,,EP,Toronto District School Board,31 ROLPH RD,English Public,3244674,31,Rolph Rd,31 Rolph Rd,M4G 3M5,East York,Toronto,Rolph Road Elementary School,102001,3244642,31,,,,311,"{'type': 'MultiPoint', 'coordinates': [[-79.3660007150713, 43.6998541229578]]}"
805,805,6522577,ROSE AVENUE JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,675 ONTARIO ST,English Public,6522577,675,Ontario St,675 Ontario St,M4X 1N4,former Toronto,Toronto,Rose Avenue Community Centre,106007,6522541,675,,,,4108,"{'type': 'MultiPoint', 'coordinates': [[-79.3727880966405, 43.6703164704159]]}"
806,806,772740,ROSEDALE DAY SCHOOL,,PR,,131 BLOOR ST W,Private,772740,131,Bloor St W,131 Bloor St W,M5S 1R1,former Toronto,Toronto,,112001,1142361,131,,,,458,"{'type': 'MultiPoint', 'coordinates': [[-79.3923942727036, 43.6687534267963]]}"
807,807,11462317,ROSEDALE HEIGHTS SCHOOL OF THE ARTS  ,,EP,Toronto District School Board,711 BLOOR ST E,English Public,11462317,711,Bloor St E,711 Bloor St E,M4W 1J4,former Toronto,Toronto,Rosedale Heights Secondary School,102002,11462316,711,,,,3020,"{'type': 'MultiPoint', 'coordinates': [[-79.3660163370219, 43.6739396616654]]}"
808,808,869568,ROSEDALE JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,22 SOUTH DR,English Public,869568,22,South Dr,22 South Dr,M4W 1R1,former Toronto,Toronto,Rosedale Junior Public School,102001,13516316,22,,,,4421,"{'type': 'MultiPoint', 'coordinates': [[-79.38168602675, 43.6776557315322]]}"
809,809,9584890,ROSELANDS JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,990 JANE ST,English Public,9584890,990,Jane St,990 Jane St,M6N 4E2,York,Toronto,Roselands Junior Public School,102001,30006755,990,,,,694,"{'type': 'MultiPoint', 'coordinates': [[-79.4990610012849, 43.6812267942846]]}"
810,810,1026805,ROSETHORN JUNIOR SCHOOL,,EP,Toronto District School Board,2 REMINGTON DR,English Public,1026805,2,Remington Dr,2 Remington Dr,M9A 2J1,Etobicoke,Toronto,Rosethorn Junior Public School,102001,910530,2,,,,2351,"{'type': 'MultiPoint', 'coordinates': [[-79.5394518624762, 43.6601566099814]]}"
811,811,3431768,ROUGE VALLEY EDUCATION CENTRE,,PR,,3351 ELLESMERE RD,Private,3431768,3351,Ellesmere Rd,3351 Ellesmere Rd,M1C 1H1,Scarborough,Toronto,,107005,3386795,3351,,,,7835,"{'type': 'MultiPoint', 'coordinates': [[-79.1841251741149, 43.7871320727423]]}"
812,812,9602601,ROUGE VALLEY PUBLIC SCHOOL,,EP,Toronto District School Board,30 DURNFORD RD,English Public,9602601,30,Durnford Rd,30 Durnford Rd,M1B 4X3,Scarborough,Toronto,Rouge Valley Public School,102001,30100421,30,,,,7794,"{'type': 'MultiPoint', 'coordinates': [[-79.1512873936937, 43.7993862553854]]}"
813,813,772768,ROYAL CONSERVATORY OF MUSIC,,PR,,273 BLOOR ST W,Private,772768,273,Bloor St W,273 Bloor St W,M5S 1W2,former Toronto,Toronto,,102007,8408552,273,,,,458,"{'type': 'MultiPoint', 'coordinates': [[-79.3960588161982, 43.6678563063296]]}"
814,814,20120908,ROYAL CROWN ACADEMIC SCHOOL,,PR,,4620 FINCH AVE E,Private,20120908,4620,Finch Ave E,4620 Finch Ave E,M1S 4G2,Scarborough,Toronto,Charles O. Bick College,102008,104479,4620,,,,5589,"{'type': 'MultiPoint', 'coordinates': [[-79.2760182592632, 43.8064621918666]]}"
815,815,822810,ROYAL ST GEORGE'S COLLEGE  ,,PR,,120 HOWLAND AVE,Private,822810,120,Howland Ave,120 Howland Ave,M5R 3B5,former Toronto,Toronto,St Alban's Chapel,102001,14661556,120,,,,3704,"{'type': 'MultiPoint', 'coordinates': [[-79.4106538750655, 43.6695442344191]]}"
816,816,7974226,ROYAL ST GEORGE'S COLLEGE  - JUNIOR,,PR,,126 HOWLAND AVE,Private,7974226,126,Howland Ave,126 Howland Ave,M5R 3B5,former Toronto,Toronto,,115001,14661556,126,,,,3704,"{'type': 'MultiPoint', 'coordinates': [[-79.4105213296825, 43.6696420562186]]}"
817,817,822800,ROYAL ST GEORGE'S COLLEGE - SENIOR,,PR,,100 HOWLAND AVE,Private,822800,100,Howland Ave,100 Howland Ave,M5R 3B5,former Toronto,Toronto,St Alban Anglican Church,102005,30082800,100,,,,3704,"{'type': 'MultiPoint', 'coordinates': [[-79.4102575107428, 43.6689998744924]]}"
818,818,6739507,ROYWOOD PUBLIC SCHOOL,,EP,Toronto District School Board,11 ROYWOOD DR,English Public,6739507,11,Roywood Dr,11 Roywood Dr,M3A 2C7,North York,Toronto,Roywood Public School,102001,6739504,11,,,,6599,"{'type': 'MultiPoint', 'coordinates': [[-79.3217731783625, 43.7647240733216]]}"
819,819,64159,RUNNYMEDE COLLEGIATE INSTITUTE,,EP,Toronto District School Board,569 JANE ST,English Public,64159,569,Jane St,569 Jane St,M6S 4A3,York,Toronto,Runnymede Collegiate Institute,102002,9402,569,,,,694,"{'type': 'MultiPoint', 'coordinates': [[-79.4898113825241, 43.6635322654948]]}"
820,820,7973683,RUNNYMEDE JUNIOR & SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,357 RUNNYMEDE RD,English Public,7973683,357,Runnymede Rd,357 Runnymede Rd,M6S 2Y7,former Toronto,Toronto,Runnymede Junior & Senior Public School,102001,7973682,357,,,,866,"{'type': 'MultiPoint', 'coordinates': [[-79.4774817133393, 43.6559293055801]]}"
821,821,10560819,RYERSON COMMUNITY SCHOOL,,EP,Toronto District School Board,96 DENISON AVE,English Public,10560819,96,Denison Ave,96 Denison Ave,M5T 1E4,former Toronto,Toronto,Ryerson Community School Jr. & Sr.,102001,10560820,96,,,,3287,"{'type': 'MultiPoint', 'coordinates': [[-79.4023797268448, 43.6512817054496]]}"
822,822,7730108,RYERSON UNIVERSITY - MAIN ADDRESS,,U,,350 VICTORIA ST,University,7730108,350,Victoria St,350 Victoria St,M5B 2K3,former Toronto,Toronto,,115001,30060911,350,,,,9790,"{'type': 'MultiPoint', 'coordinates': [[-79.3804798260292, 43.6577656354656]]}"
823,823,30024678,SACRE COEUR CATHOLIC ELEMENTARY SCHOOL/ECOLE ELEMENTAIRE CATHOLIQUE SACRE COEUR,,FS,Conseil scolaire de district catholique Centre-Sud,98 ESSEX ST,French Separate,30024678,98,Essex St,98 Essex St,M6G 1T3,former Toronto,Toronto,Sacre Coeur Catholic Elementary School,102003,14012280,98,,,,3408,"{'type': 'MultiPoint', 'coordinates': [[-79.4242134066346, 43.667857556286]]}"
824,824,6947396,SACRED HEART CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,75 HUPFIELD TRL,English Separate,6947396,75,Hupfield Trl,75 Hupfield Trl,M1B 4S3,Scarborough,Toronto,Sacred Heart Catholic School,102003,6947395,75,,,,11329,"{'type': 'MultiPoint', 'coordinates': [[-79.2201440043568, 43.8121839993684]]}"
825,825,8791751,SAINT FRERE ANDRE/ECOLE SECONDAIRE SAINT FRERE ANDRE,,FS,Conseil scolaire de district catholique Centre-Sud,330 LANSDOWNE AVE,French Separate,8791751,330,Lansdowne Ave,330 Lansdowne Ave,M6H 3Y1,former Toronto,Toronto,Saint Frere Andre,102004,30102548,330,,,,3814,"{'type': 'MultiPoint', 'coordinates': [[-79.4412354246502, 43.6523836303418]]}"
826,826,2863419,SALAHEDDIN ISLAMIC  ,,PR,,741 KENNEDY RD,Private,2863419,741,Kennedy Rd,741 Kennedy Rd,M1K 2C6,Scarborough,Toronto,,112001,2863415,741,,,,8224,"{'type': 'MultiPoint', 'coordinates': [[-79.2660025416168, 43.7308876997041]]}"
827,827,5386857,SAMUEL HEARNE MIDDLE SCHOOL,,EP,Toronto District School Board,21 NEWPORT AVE,English Public,5386857,21,Newport Ave,21 Newport Ave,M1L 4N7,Scarborough,Toronto,Samuel Hearne Senior Public School,102001,112878,21,,,,8586,"{'type': 'MultiPoint', 'coordinates': [[-79.2834799574648, 43.6950056241564]]}"
828,828,6495082,SANTA MARIA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,25 AVON AVE,English Separate,6495082,25,Avon Ave,25 Avon Ave,M6N 4X8,York,Toronto,Santa Maria Catholic School,102003,14662434,25,,,,421,"{'type': 'MultiPoint', 'coordinates': [[-79.477451584347, 43.681541969503]]}"
829,829,2375151,SATEC @ W A PORTER COLLEGIATE INSTITUTE,,EP,Toronto District School Board,40 FAIRFAX CRES,English Public,2375151,40,Fairfax Cres,40 Fairfax Cres,M1L 1Z9,Scarborough,Toronto,W.A. Porter Collegiate Institute,102002,30059892,40,,,,7865,"{'type': 'MultiPoint', 'coordinates': [[-79.2872695164287, 43.7165934572119]]}"
830,830,9779416,SATHYA SAI  ELEMENTARY ,,PR,,451 ELLESMERE RD,Private,9779416,451,Ellesmere Rd,451 Ellesmere Rd,M1R 4E5,Scarborough,Toronto,,115001,30101335,451,,,,7835,"{'type': 'MultiPoint', 'coordinates': [[-79.2963726971157, 43.7615025698396]]}"
831,831,363296,SCARBOROUGH CENTRE FOR ALTERNATIVE STUDIES (SCAS),,EP,Toronto District School Board,720 MIDLAND AVE,English Public,363296,720,Midland Ave,720 Midland Ave,M1K 4C9,Scarborough,Toronto,Midland Ave Collegiate Institute,102002,111524,720,,,,8496,"{'type': 'MultiPoint', 'coordinates': [[-79.2565866863318, 43.7283605174473]]}"
832,832,13515947,SCARBOROUGH VILLAGE PUBLIC SCHOOL,,EP,Toronto District School Board,15 LUELLA ST,English Public,13515947,15,Luella St,15 Luella St,M1J 3P2,Scarborough,Toronto,Scarborough Village Public School,102001,110352,15,,,,8372,"{'type': 'MultiPoint', 'coordinates': [[-79.2220717938636, 43.7441193622963]]}"
833,833,9980628,SCHOOL OF EXPERIENTIAL EDUCATION,,EP,Toronto District School Board,40 MCARTHUR ST,English Public,9980628,40,McArthur St,40 McArthur St,M9P 3M7,Etobicoke,Toronto,School Of Experiential Education,102002,30108084,40,,,,2079,"{'type': 'MultiPoint', 'coordinates': [[-79.5463909750587, 43.7016350249789]]}"
834,834,2565760,SCHOOL OF LIFE,,EP,Toronto District School Board,1 HANSON ST,English Public,2565760,1,Hanson St,1 Hanson St,M4J 1G6,former Toronto,Toronto,Monarch Park Collegiate,102002,2565761,1,,,,3604,"{'type': 'MultiPoint', 'coordinates': [[-79.3227718925618, 43.6792807307855]]}"
835,835,7389731,SECOND STREET JUNIOR MIDDLE SCHOOL,,EP,Toronto District School Board,71 SECOND ST,English Public,7389731,71,Second St,71 Second St,M8V 2X4,Etobicoke,Toronto,Second Street Junior Middle School,102001,7389724,71,,,,2447,"{'type': 'MultiPoint', 'coordinates': [[-79.5000229034999, 43.6037250776607]]}"
836,836,10363878,SECORD ELEMENTARY SCHOOL,,EP,Toronto District School Board,101 BARRINGTON AVE,English Public,10363878,101,Barrington Ave,101 Barrington Ave,M4C 4Y9,East York,Toronto,Secord Elementary School,102001,10363876,101,,,,21,"{'type': 'MultiPoint', 'coordinates': [[-79.3018312433153, 43.6923788956395]]}"
837,837,7576864,SEED ALTERNATIVE SCHOOL,,EP,Toronto District School Board,885 DUNDAS ST E,English Public,7576864,885,Dundas St E,885 Dundas St E,M4M 1R4,former Toronto,Toronto,,102008,14047336,885,,,,3334,"{'type': 'MultiPoint', 'coordinates': [[-79.3503749917097, 43.6622721119517]]}"
838,838,9694433,SEERAH MISSION SCHOOL,,PR,,43 RAILSIDE RD,Private,9694433,43,Railside Rd,43 Railside Rd,M3A 3L9,North York,Toronto,,115001,9694426,43,,,,6491,"{'type': 'MultiPoint', 'coordinates': [[-79.320584548426, 43.7384655983024]]}"
839,839,3259532,SELWYN ELEMENTARY SCHOOL,,EP,Toronto District School Board,1 SELWYN AVE,English Public,3259532,1,Selwyn Ave,1 Selwyn Ave,M4B 3J9,East York,Toronto,Selwyn Elementary School,102001,3259533,1,,,,325,"{'type': 'MultiPoint', 'coordinates': [[-79.3063259433172, 43.7084396528702]]}"
840,840,20040514,SENATOR O'CONNOR COLLEGE SCHOOL,,ES,Toronto Catholic District School Board,60 ROWENA DR,English Separate,20040514,60,Rowena Dr,60 Rowena Dr,M3A 3R2,North York,Toronto,Senator O'Connor College,102004,30099519,60,,,,6593,"{'type': 'MultiPoint', 'coordinates': [[-79.3173685458626, 43.7508272676387]]}"
841,841,515776,SENECA COLLEGE - NEWNHAM CAMPUS,,C,,1750 FINCH AVE E,,515776,1750,Finch Ave E,1750 Finch Ave E,M2J 2X5,North York,Toronto,,102007,436731,1750,,,,5589,"{'type': 'MultiPoint', 'coordinates': [[-79.3489876442641, 43.7957808076358]]}"
842,842,14051471,SENECA COLLEGE - SENECA AT YORK CAMPUS,,C,,70 THE POND RD,,14051471,70,The Pond Rd,70 The Pond Rd,M3J 3M6,North York,Toronto,York University-Seneca College,102006,20058479,70,,,,11174,"{'type': 'MultiPoint', 'coordinates': [[-79.49885427876, 43.7712748959766]]}"
843,843,11297202,SENECA COLLEGE - YORKGATE CAMPUS,,C,,1 YORK GATE BLVD,,11297202,1,York Gate Blvd,1 York Gate Blvd,M3N 3A1,North York,Toronto,,115001,30020932,1,,,,7143,"{'type': 'MultiPoint', 'coordinates': [[-79.5194393493309, 43.758498548546]]}"
844,844,8837836,SENECA HILL PRIVATE   ,,PR,,1300 DON MILLS RD,Private,8837836,1300,Don Mills Rd,1300 Don Mills Rd,M3B 2W6,North York,Toronto,,115001,8837833,1300,,,,100,"{'type': 'MultiPoint', 'coordinates': [[-79.3466830289955, 43.7454129178027]]}"
845,845,560551,SENECA HILL PUBLIC SCHOOL,,EP,Toronto District School Board,625 SENECA HILL DR,English Public,560551,625,Seneca Hill Dr,625 Seneca Hill Dr,M2J 2W6,North York,Toronto,Seneca Hill Public School,102001,436927,625,,,,6676,"{'type': 'MultiPoint', 'coordinates': [[-79.3502969872857, 43.7908704223355]]}"
846,846,6733591,SENECA SCHOOL,,EP,Toronto District School Board,580 RATHBURN RD,English Public,6733591,580,Rathburn Rd,580 Rathburn Rd,M9C 3T3,Etobicoke,Toronto,Seneca School,102001,6733590,580,,,,2335,"{'type': 'MultiPoint', 'coordinates': [[-79.582545826113, 43.650933953139]]}"
847,847,1031242,SEVENTH STREET JUNIOR SCHOOL,,EP,Toronto District School Board,101 SEVENTH ST,English Public,1031242,101,Seventh St,101 Seventh St,M8V 3B5,Etobicoke,Toronto,Seventh Street Junior School,102001,20048547,101,,,,2455,"{'type': 'MultiPoint', 'coordinates': [[-79.5041938387474, 43.5999243685511]]}"
848,848,10538488,SHAUGHNESSY PUBLIC SCHOOL,,EP,Toronto District School Board,30 SHAUGHNESSY BLVD,English Public,10538488,30,Shaughnessy Blvd,30 Shaughnessy Blvd,M2J 1H5,North York,Toronto,Shaughnessy Public School,102001,10538470,30,,,,6691,"{'type': 'MultiPoint', 'coordinates': [[-79.3516008694888, 43.7702840439533]]}"
849,849,10133016,SHEPPARD PUBLIC SCHOOL,,EP,Toronto District School Board,1430 SHEPPARD AVE W,English Public,10133016,1430,Sheppard Ave W,1430 Sheppard Ave W,M3M 2W9,North York,Toronto,Sheppard Public School,102001,10133008,1430,,,,6699,"{'type': 'MultiPoint', 'coordinates': [[-79.4882606578029, 43.7454243556118]]}"
850,850,10759447,SHIRLEY STREET JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,38 SHIRLEY ST,English Public,10759447,38,Shirley St,38 Shirley St,M6K 1S9,former Toronto,Toronto,"Shirley Street Junior Public School, City View Alternative Senior School",102001,14017192,38,,,,4400,"{'type': 'MultiPoint', 'coordinates': [[-79.4367221725004, 43.6485242370315]]}"
851,851,12313160,SHOORE CENTRE FOR LEARNING,,PR,,801 EGLINTON AVE W,Private,12313160,801,Eglinton Ave W,801 Eglinton Ave W,M5N 1E3,former Toronto,Toronto,,115001,12313155,801,,,,571,"{'type': 'MultiPoint', 'coordinates': [[-79.4244897594598, 43.7010218939946]]}"
