_id,OBJECTID,GEO_ID,NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,GENERAL_USE_CODE,LONG,LAT
328,328,800621,EGLINTON JUNIOR PUBLIC SCHOOL,223 EGLINTON AVE E,English Public,800621,Eglinton Ave E,223 Eglinton Ave E,M4P 1L1,former Toronto,Toronto,102001,-79.3908468303168,43.7079037464755
329,329,14199314,EGLINTON LINC AND ESL CENTRE,90 EGLINTON AVE E,English Separate,14199314,Eglinton Ave E,90 Eglinton Ave E,M4P 2Y3,former Toronto,Toronto,115001,-79.3958997214891,43.7076209683648
327,327,308915,EDGEWOOD PUBLIC SCHOOL,230 BIRKDALE RD,English Public,308915,Birkdale Rd,230 Birkdale Rd,M1P 3S4,Scarborough,Toronto,102001,-79.2658120339035,43.7663054576185
330,330,20141250,EITZ CHAIM HEBREW BOYS,475 PATRICIA AVE,Private,20141250,Patricia Ave,475 Patricia Ave,M2R 2N1,North York,Toronto,102008,-79.4444041191915,43.7838105185277
332,332,13503328,ELITE ACADEMIC SCHOOL,201 CONSUMERS RD,Private,13503328,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,104008,-79.3322488674553,43.7721013757365
331,331,10071229,ELIA MIDDLE SCHOOL,215 SENTINEL RD,English Public,10071229,Sentinel Rd,215 Sentinel Rd,M3J 1T7,North York,Toronto,102001,-79.4984583080641,43.7537993176252
333,333,11484418,ELITE ACADEMY,100 TEMPO AVE,Private,11484418,Tempo Ave,100 Tempo Ave,M2H 2N8,North York,Toronto,115001,-79.3407937524465,43.8062363626579
334,334,9066025,ELITE HIGH SCHOOL,4750 YONGE ST,Private,9066025,Yonge St,4750 Yonge St,M2N 0J6,North York,Toronto,115001,-79.411028387113,43.7604737560208
335,335,390308,ELIZABETH SIMCOE JUNIOR PUBLIC SCHOOL,166 SYLVAN AVE,English Public,390308,Sylvan Ave,166 Sylvan Ave,M1E 1A3,Scarborough,Toronto,102001,-79.2060348701063,43.7381519615688
336,336,4504013,ELKHORN PUBLIC SCHOOL,10 ELKHORN DR,English Public,4504013,Elkhorn Dr,10 Elkhorn Dr,M2K 1J3,North York,Toronto,102001,-79.3800624355928,43.7712153929829
338,338,4312082,ELLESMERE STATTON PUBLIC SCHOOL,739 ELLESMERE RD,English Public,4312082,Ellesmere Rd,739 Ellesmere Rd,M1P 2W1,Scarborough,Toronto,102001,-79.2875719983282,43.7636236123759
337,337,6387831,ELLESMERE MONTESSORI,37 MARCHINGTON CRCL,Private,6387831,Marchington Crcl,37 Marchington Crcl,M1R 3M6,Scarborough,Toronto,109001,-79.3074321385782,43.7585968747034
339,339,3614123,ELLINGTON MONTESSORI,40 COWDRAY CRT,Private,3614123,Cowdray Crt,40 Cowdray Crt,M1S 1A1,Scarborough,Toronto,113001,-79.2843535492332,43.7802704270201
340,340,8128665,ELMBANK JUNIOR MIDDLE ACADEMY,10 PITTSBORO DR,English Public,8128665,Pittsboro Dr,10 Pittsboro Dr,M9V 3R4,Etobicoke,Toronto,102001,-79.5900470677447,43.7365019019057
341,341,10010732,ELMLEA JUNIOR SCHOOL,50 HADRIAN DR,English Public,10010732,Hadrian Dr,50 Hadrian Dr,M9W 1V4,Etobicoke,Toronto,102001,-79.5498701970545,43.7159386194401
342,342,9135240,ELPIS COLLEGE TORONTO,18 GREENFIELD AVE,Private,9135240,Greenfield Ave,18 Greenfield Ave,M2N 3C8,North York,Toronto,112001,-79.4107729639397,43.7636049969129
344,344,574355,EMERY EDVANCE ADULT LEARNING CENTRE,3395 WESTON RD,English Public,574355,Weston Rd,3395 Weston Rd,M9M 2V9,North York,Toronto,102002,-79.5395569845548,43.7487227091093
343,343,574355,EMERY COLLEGIATE INSTITUTE,3395 WESTON RD,English Public,574355,Weston Rd,3395 Weston Rd,M9M 2V9,North York,Toronto,102002,-79.5395569845548,43.7487227091093
345,345,349131,EMILY CARR PUBLIC SCHOOL,90 JOHN TABOR TRL,English Public,349131,John Tabor Trl,90 John Tabor Trl,M1B 2V2,Scarborough,Toronto,102001,-79.2069358552156,43.8050223865269
346,346,9638341,ENQUIRING MINDS MONTESSORI CASA SCHOOL,24 PROGRESS AVE,Private,9638341,Progress Ave,24 Progress Ave,M1P 2Y4,Scarborough,Toronto,115001,-79.2801611624361,43.7704172493747
347,347,373586,EPIPHANY OF OUR LORD CATHOLIC ACADEMY,3150 PHARMACY AVE,English Separate,373586,Pharmacy Ave,3150 Pharmacy Ave,M1W 3J5,Scarborough,Toronto,102004,-79.3289402460095,43.7989580963277
348,348,820061,EQUINOX HOLISTIC ALTERNATIVE SCHOOL,151 HIAWATHA RD,English Public,820061,Hiawatha Rd,151 Hiawatha Rd,M4L 2Y1,former Toronto,Toronto,102001,-79.3230764862029,43.6738732738778
349,349,498502,ERNEST PUBLIC SCHOOL,150 CHEROKEE BLVD,English Public,498502,Cherokee Blvd,150 Cherokee Blvd,M2J 4A4,North York,Toronto,102001,-79.3373825688455,43.791415465113
350,350,6316533,ERUDITE ELEMENTARY SCHOOL,2323 BLOOR ST W,Private,6316533,Bloor St W,2323 Bloor St W,M6S 4W1,former Toronto,Toronto,107005,-79.4799888562353,43.6500081301117
351,351,30024677,ESSEX JUNIOR & SENIOR PUBLIC SCHOOL,50 ESSEX ST,English Public,30024677,Essex St,50 Essex St,M6G 1T3,former Toronto,Toronto,102001,-79.4223654834763,43.6682357494066
352,352,7940034,ETIENNE BRULE JUNIOR SCHOOL,50 CLOVERHILL RD,English Public,7940034,Cloverhill Rd,50 Cloverhill Rd,M8Y 1T3,Etobicoke,Toronto,102001,-79.4896844559483,43.63561874071
353,353,10756789,ETOBICOKE COLLEGIATE INSTITUTE,86 MONTGOMERY RD,English Public,10756789,Montgomery Rd,86 Montgomery Rd,M9A 3N5,Etobicoke,Toronto,102002,-79.522296213866,43.6500842008403
354,354,10142862,ETOBICOKE SCHOOL OF THE ARTS,675 ROYAL YORK RD,English Public,10142862,Royal York Rd,675 Royal York Rd,M8Y 2T1,Etobicoke,Toronto,102002,-79.5041485169903,43.6307322050172
355,355,9109922,ETOBICOKE YEAR ROUND ALTERNATIVE CENTRE,160 SILVERHILL DR,English Public,9109922,Silverhill Dr,160 Silverhill Dr,M9B 3W7,Etobicoke,Toronto,115001,-79.551276113705,43.6338578460427
356,356,4248888,EXCEL HIGH SCHOOL,55 NUGGET AVE,Private,4248888,Nugget Ave,55 Nugget Ave,M1S 3L1,Scarborough,Toronto,113001,-79.2578080336662,43.7921385076532
357,357,30006529,EXTRAORDINARY EDUCATION CENTRE,462 MCNICOLL AVE,Private,30006529,McNicoll Ave,462 McNicoll Ave,M2H 2E1,North York,Toronto,113001,-79.3418182907199,43.8045122985566
358,358,54313,F H MILLER JUNIOR PUBLIC SCHOOL,300 CALEDONIA RD,English Public,54313,Caledonia Rd,300 Caledonia Rd,M6E 4T5,York,Toronto,102001,-79.458898094007,43.6840057733305
359,359,62504,FAIRBANK MEMORIAL COMMUNITY SCHOOL,555 HARVIE AVE,English Public,62504,Harvie Ave,555 Harvie Ave,M6E 4M2,York,Toronto,102001,-79.4554057013447,43.6917032417799
360,360,9741283,FAIRBANK PUBLIC SCHOOL,2335 DUFFERIN ST,English Public,9741283,Dufferin St,2335 Dufferin St,M6E 3S5,York,Toronto,102001,-79.4490892289333,43.6942876649058
361,361,373577,FAIRGLEN JUNIOR PUBLIC SCHOOL,2200 PHARMACY AVE,English Public,373577,Pharmacy Ave,2200 Pharmacy Ave,M1W 1H8,Scarborough,Toronto,102001,-79.3222381903671,43.7849363770968
363,363,10144967,FATHER HENRY CARR CATHOLIC SECONDARY SCHOOL,1760 MARTIN GROVE RD,English Separate,10144967,Martin Grove Rd,1760 Martin Grove Rd,M9V 3S4,Etobicoke,Toronto,102004,-79.5922999387415,43.7357651008297
362,362,2261459,FAIRMOUNT JUNIOR PUBLIC SCHOOL,31 SLOLEY RD,English Public,2261459,Sloley Rd,31 Sloley Rd,M1M 1C7,Scarborough,Toronto,102001,-79.2308941806286,43.7197580924624
365,365,1035168,FATHER SERRA CATHOLIC ELEMENTARY SCHOOL,111 SUN ROW DR,English Separate,1035168,Sun Row Dr,111 Sun Row Dr,M9P 3J3,Etobicoke,Toronto,102003,-79.5370181385566,43.685944240933
364,364,14600948,FATHER JOHN REDMOND CATHOLIC SECONDARY SCHOOL,28 COLONEL SAMUEL SMITH PARK DR,English Separate,14600948,Colonel Samuel Smith Park Dr,28 Colonel Samuel Smith Park Dr,M8V 4B7,Etobicoke,Toronto,102004,-79.5165387692932,43.5951413486312
366,366,8014986,FAYWOOD ARTS BASED CURRICULUM SCHOOL,95 FAYWOOD BLVD,English Public,8014986,Faywood Blvd,95 Faywood Blvd,M3H 2X5,North York,Toronto,102001,-79.4466973349755,43.7398550354918
367,367,515284,FENSIDE PUBLIC SCHOOL,131 FENSIDE DR,English Public,515284,Fenside Dr,131 Fenside Dr,M3A 2V9,North York,Toronto,102001,-79.3291265799904,43.7645805189835
368,368,8007871,FERN AVENUE JUNIOR & SENIOR PUBLIC SCHOOL,128 FERN AVE,English Public,8007871,Fern Ave,128 Fern Ave,M6R 1K3,former Toronto,Toronto,102001,-79.4461128419154,43.6451803159495
369,369,9655345,FIELDSTONE DAY SCHOOL,2999 DUFFERIN ST,Private,9655345,Dufferin St,2999 Dufferin St,M6B 3T4,North York,Toronto,115001,-79.4533841407934,43.7118733583738
370,370,9655345,FIELDSTONE KING'S COLLEGE SCHOOL,2999 DUFFERIN ST,Private,9655345,Dufferin St,2999 Dufferin St,M6B 3T4,North York,Toronto,115001,-79.4533841407934,43.7118733583738
371,371,4429315,FINCH AT WARDEN ADULT EDUCATION CENTRE,3430 FINCH AVE E,English Separate,4429315,Finch Ave E,3430 Finch Ave E,M1W 2R5,Scarborough,Toronto,115001,-79.3145480169773,43.7973188309921
373,373,880193,FIRESIDE ANALYTICS,11 WATKINSON AVE,Private,880193,Watkinson Ave,11 Watkinson Ave,M6P 2E6,former Toronto,Toronto,112001,-79.4599510670699,43.6653686112315
372,372,9084973,FINCH PUBLIC SCHOOL,277 FINCH AVE E,English Public,9084973,Finch Ave E,277 Finch Ave E,M2N 4S3,North York,Toronto,102001,-79.3949742011282,43.7838330777765
374,374,3062806,FIRGROVE PUBLIC SCHOOL,270 FIRGROVE CRES,English Public,3062806,Firgrove Cres,270 Firgrove Cres,M3N 1K8,North York,Toronto,102001,-79.519910862165,43.7520008914053
376,376,4124712,FLEMING PUBLIC SCHOOL,20 LITTLES RD,English Public,4124712,Littles Rd,20 Littles Rd,M1B 5B5,Scarborough,Toronto,102001,-79.2033845823469,43.8154347835423
375,375,30055925,FISHERVILLE SENIOR PUBLIC SCHOOL,425 PATRICIA AVE,English Public,30055925,Patricia Ave,425 Patricia Ave,M2R 2N1,North York,Toronto,102001,-79.4411616324684,43.784556440757
377,377,7062866,FLEMINGTON PUBLIC SCHOOL,10 FLEMINGTON RD,English Public,7062866,Flemington Rd,10 Flemington Rd,M6A 2N4,North York,Toronto,102001,-79.4444540037633,43.7200875786734
378,378,7273342,FOREST HILL ACADEMY SECONDARY SCHOOL,439 SPADINA RD,Private,7273342,Spadina Rd,439 Spadina Rd,M5P 3M6,former Toronto,Toronto,107010,-79.4125902970779,43.689246396459
379,379,800884,FOREST HILL COLLEGIATE INSTITUTE,730 EGLINTON AVE W,English Public,800884,Eglinton Ave W,730 Eglinton Ave W,M5N 1B9,former Toronto,Toronto,102002,-79.4213427841136,43.7030582555106
380,380,797816,FOREST HILL JUNIOR & SENIOR PUBLIC SCHOOL,78 DUNLOE RD,English Public,797816,Dunloe Rd,78 Dunloe Rd,M5P 2T6,former Toronto,Toronto,102001,-79.4139385899,43.6953762569543
382,382,517448,FOREST MANOR PUBLIC SCHOOL,25 FOREST MANOR RD,English Public,517448,Forest Manor Rd,25 Forest Manor Rd,M2J 1M4,North York,Toronto,102001,-79.3430668038294,43.7710427399232
381,381,7103267,FOREST HILL MONTESSORI - ELEMENTARY CAMPUS,585 CRANBROOKE AVE,Private,7103267,Cranbrooke Ave,585 Cranbrooke Ave,M6A 2X9,North York,Toronto,102005,-79.4296182190415,43.7234193195463
383,383,334378,FRANCIS LIBERMANN CATHOLIC HIGH SCHOOL,4640 FINCH AVE E,English Separate,334378,Finch Ave E,4640 Finch Ave E,M1S 4G2,Scarborough,Toronto,102004,-79.2743078384998,43.8073923412217
384,384,50146,FRANK OKE SECONDARY SCHOOL,500 ALLIANCE AVE,English Public,50146,Alliance Ave,500 Alliance Ave,M6N 2H8,York,Toronto,102002,-79.4887542282147,43.677512419216
385,385,7570431,FRANKLAND COMMUNITY SCHOOL,816 LOGAN AVE,English Public,7570431,Logan Ave,816 Logan Ave,M4K 3E1,former Toronto,Toronto,106007,-79.3496800848427,43.6771506675787
386,386,30026375,FRASER MUSTARD EARLY LEARNING ACADEMY,82 THORNCLIFFE PARK DR,English Public,30026375,Thorncliffe Park Dr,82 Thorncliffe Park Dr,M4H 0A2,East York,Toronto,102001,-79.3435512383368,43.7055777504935
387,387,336737,GALLOWAY ROAD PUBLIC SCHOOL,192 GALLOWAY RD,English Public,336737,Galloway Rd,192 Galloway Rd,M1E 1X2,Scarborough,Toronto,102001,-79.1966222950893,43.7650173036954
388,388,13972613,GAP ACADEMY,4 JOHN ST,Private,13972613,John St,4 John St,M9N 1J3,York,Toronto,100001,-79.5177020187154,43.7010253821952
390,390,8929147,GATEWAY PUBLIC SCHOOL,55 GATEWAY BLVD,English Public,8929147,Gateway Blvd,55 Gateway Blvd,M3C 1B4,North York,Toronto,102001,-79.3310091533195,43.7117262234356
389,389,807559,GARDEN AVENUE JUNIOR PUBLIC SCHOOL,225 GARDEN AVE,English Public,807559,Garden Ave,225 Garden Ave,M6R 1H9,former Toronto,Toronto,102001,-79.4491237018998,43.6432001067781
392,392,4605063,GENERAL CRERAR PUBLIC SCHOOL,30 MCGREGOR RD,English Public,4605063,McGregor Rd,30 McGregor Rd,M1P 1C8,Scarborough,Toronto,102001,-79.2795776619808,43.7456867654999
395,395,369629,GEORGE B LITTLE PUBLIC SCHOOL,125 ORTON PARK RD,English Public,369629,Orton Park Rd,125 Orton Park Rd,M1G 3G9,Scarborough,Toronto,102001,-79.2081104450894,43.7711994113319
394,394,519441,GEORGE ANDERSON PUBLIC SCHOOL,30 GEORGE ANDERSON DR,English Public,519441,George Anderson Dr,30 George Anderson Dr,M6M 2Y8,North York,Toronto,102001,-79.4789480608335,43.7054535329767
391,391,319504,GENERAL BROCK PUBLIC SCHOOL,140 CHESTNUT CRES,English Public,319504,Chestnut Cres,140 Chestnut Cres,M1L 1Y5,Scarborough,Toronto,102001,-79.2745902135289,43.7185070990624
393,393,877576,GENERAL MERCER JUNIOR PUBLIC SCHOOL,30 TURNBERRY AVE,English Public,877576,Turnberry Ave,30 Turnberry Ave,M6N 1P8,former Toronto,Toronto,102001,-79.4640229792623,43.6789306711569
396,396,7994619,GEORGE BROWN COLLEGE - CASA LOMA CAMPUS,160 KENDAL AVE,,7994619,Kendal Ave,160 Kendal Ave,M5R 1M3,former Toronto,Toronto,102006,-79.411045415915,43.6760123431155
397,397,828085,GEORGE BROWN COLLEGE - ST JAMES CAMPUS,200 KING ST E,,828085,King St E,200 King St E,M5A 3W8,former Toronto,Toronto,102007,-79.3701856494981,43.651100464219
398,398,30017891,GEORGE BROWN COLLEGE - WATERFRONT CAMPUS,51 DOCKSIDE DR,,30017891,Dockside Dr,51 Dockside Dr,M5A 0B6,former Toronto,Toronto,102006,-79.365469492592,43.6439387824491
399,399,30032214,GEORGE BROWN COLLEGE - YOUNG CENTRE FOR THE PERFORMING ARTS,50 TANK HOUSE LN,,30032214,Tank House Lane,50 Tank House Lane,M5A 3C4,former Toronto,Toronto,115001,-79.357458675327,43.6508509258333
400,400,8152704,GEORGE HARVEY COLLEGIATE INSTITUTE,1700 KEELE ST,English Public,8152704,Keele St,1700 Keele St,M6M 3W5,York,Toronto,102002,-79.473699193678,43.6845465069876
401,401,343513,GEORGE P MACKIE JUNIOR PUBLIC SCHOOL,60 HEATHFIELD DR,English Public,343513,Heathfield Dr,60 Heathfield Dr,M1M 3B1,Scarborough,Toronto,102001,-79.2119939725128,43.7393273081079
402,402,396495,GEORGE PECK PUBLIC SCHOOL,1 WAYNE AVE,English Public,396495,Wayne Ave,1 Wayne Ave,M1R 1Y1,Scarborough,Toronto,102001,-79.2936351945354,43.7382584753535
403,403,1018182,GEORGE R GAULD JUNIOR SCHOOL,200 MELROSE ST,English Public,1018182,Melrose St,200 Melrose St,M8Y 1B7,Etobicoke,Toronto,102001,-79.498405687125,43.6205662675783
404,404,8824026,GEORGE S HENRY ACADEMY,200 GRAYDON HALL DR,English Public,8824026,Graydon Hall Dr,200 Graydon Hall Dr,M3A 3A6,North York,Toronto,102002,-79.3399200284936,43.7643599636777
405,405,9523611,GEORGE SYME COMMUNITY SCHOOL,69 PRITCHARD AVE,English Public,9523611,Pritchard Ave,69 Pritchard Ave,M6N 1T6,York,Toronto,102001,-79.491126770757,43.6692513829928
406,406,30091787,GEORGE WEBSTER ELEMENTARY SCHOOL,50 CHAPMAN AVE,English Public,30091787,Chapman Ave,50 Chapman Ave,M4B 1C5,East York,Toronto,102001,-79.299760623825,43.7010488988453
408,408,6738446,GEORGES VANIER SECONDARY SCHOOL,3000 DON MILLS RD E,English Public,6738446,Don Mills Rd E,3000 Don Mills Rd E,M2J 3B6,North York,Toronto,102002,-79.3509063859672,43.7831172284439
407,407,807027,GEORGES ETIENNE CARTIER CATHOLIC ELEMENTARY SCHOOL,250 GAINSBOROUGH RD,French Separate,807027,Gainsborough Rd,250 Gainsborough Rd,M4L 3C6,former Toronto,Toronto,102003,-79.3194731119597,43.6779038853844
409,409,334373,GIBRALTAR LEADERSHIP ACADEMY,4140 FINCH AVE E,Private,334373,Finch Ave E,4140 Finch Ave E,M1S 3T9,Scarborough,Toronto,113001,-79.2901496153717,43.8035730836044
410,410,11180397,GIVINS SHAW JUNIOR PUBLIC SCHOOL,49 GIVINS ST,English Public,11180397,Givins St,49 Givins St,M6J 2X5,former Toronto,Toronto,102002,-79.4175842923766,43.6464076573477
412,412,10080042,GLEDHILL JUNIOR PUBLIC SCHOOL,2 GLEDHILL AVE,English Public,10080042,Gledhill Ave,2 Gledhill Ave,M4C 5K6,East York,Toronto,106007,-79.3092864659493,43.6875483306854
411,411,302317,GLAMORGAN JUNIOR PUBLIC SCHOOL,51 ANTRIM CRES,English Public,302317,Antrim Cres,51 Antrim Cres,M1P 4N4,Scarborough,Toronto,102001,-79.2895538318113,43.7713003109162
413,413,8236855,GLEN AMES SENIOR PUBLIC SCHOOL,18 WILLIAMSON RD,English Public,8236855,Williamson Rd,18 Williamson Rd,M4E 1K5,former Toronto,Toronto,102001,-79.2984421909583,43.6741488615009
414,414,576050,GLEN BRIAR ACADEMY ELEMENTARY SCHOOL,210 WILSON AVE,Private,576050,Wilson Ave,210 Wilson Ave,M5M 3B1,North York,Toronto,109001,-79.4255563106731,43.7396053552602
415,415,14038150,GLEN PARK PUBLIC SCHOOL,101 ENGLEMOUNT AVE,English Public,14038150,Englemount Ave,101 Englemount Ave,M6B 4L5,North York,Toronto,102001,-79.4357473261606,43.7132238247354
416,416,9086409,GLEN RAVINE JUNIOR PUBLIC SCHOOL,11 GADSBY DR,English Public,9086409,Gadsby Dr,11 Gadsby Dr,M1K 4V4,Scarborough,Toronto,102001,-79.2540589454282,43.7382246272196
417,417,862164,GLENVIEW SENIOR PUBLIC SCHOOL,401 ROSEWELL AVE,English Public,862164,Rosewell Ave,401 Rosewell Ave,M4R 2B5,former Toronto,Toronto,102001,-79.409524700301,43.7199764434722
418,418,13502794,GLOBAL EDUCATION ACADEMY,150 CONSUMERS RD,Private,13502794,Consumers Rd,150 Consumers Rd,M2J 1P9,North York,Toronto,112001,-79.3313166635542,43.7733946594592
419,419,383209,GOLF ROAD JUNIOR PUBLIC SCHOOL,730 SCARBOROUGH GOLF CLUB RD,English Public,383209,Scarborough Golf Club Rd,730 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,102001,-79.2168876729568,43.7639036098219
420,420,6427428,GORDON A BROWN MIDDLE SCHOOL,2800 ST CLAIR AVE E,English Public,6427428,St Clair Ave E,2800 St Clair Ave E,M4B 1N2,East York,Toronto,102001,-79.3053702914276,43.707534131345
421,421,11267530,GOSFORD PUBLIC SCHOOL,30 GOSFORD BLVD,English Public,11267530,Gosford Blvd,30 Gosford Blvd,M3N 2G8,North York,Toronto,102001,-79.5213241884271,43.7643184871585
422,422,10494308,GRACEDALE PUBLIC SCHOOL,186 GRACEDALE BLVD,English Public,10494308,Gracedale Blvd,186 Gracedale Blvd,M9L 2C1,North York,Toronto,102001,-79.5618421120233,43.753197538015
423,423,10035226,GRACEFIELD PUBLIC SCHOOL,177 GRACEFIELD AVE,English Public,10035226,Gracefield Ave,177 Gracefield Ave,M6L 1L7,North York,Toronto,102001,-79.4914064041562,43.709018391832
424,424,862651,GRADALE ACADEMY ELEMENTARY SCHOOL,150 ROXBOROUGH DR,Private,862651,Roxborough Dr,150 Roxborough Dr,M4W 1X6,former Toronto,Toronto,100001,-79.3735038314655,43.6841753785021
426,426,8535197,GRADE LEARNING SCHOOL - TORONTO CENTRAL,2300 YONGE ST,Private,8535197,Yonge St,2300 Yonge St,M4P 1E4,former Toronto,Toronto,104008,-79.3990835234054,43.7071575757632
425,425,1008939,GRADE LEARNING SCHOOL - ETOBICOKE,1243 ISLINGTON AVE,Private,1008939,Islington Ave,1243 Islington Ave,M8X 1Y9,Etobicoke,Toronto,109001,-79.5235044284901,43.6459279385559
427,427,30013530,GREAT LYN INTERNATIONAL ACADEMY,4789 YONGE ST,Private,30013530,Yonge St,4789 Yonge St,M2N 0G3,North York,Toronto,104008,-79.4101604913495,43.7613374700342
428,428,9178016,GREENHOLME JUNIOR MIDDLE SCHOOL,10 JAMESTOWN CRES,English Public,9178016,Jamestown Cres,10 Jamestown Cres,M9V 3M5,Etobicoke,Toronto,102001,-79.582908112082,43.7350715355536
429,429,13967814,GREENLAND PUBLIC SCHOOL,15 GREENLAND RD,English Public,13967814,Greenland Rd,15 Greenland Rd,M3C 1N1,North York,Toronto,102001,-79.3385329307779,43.7336070379667
431,431,6624393,GREENWOOD SECONDARY SCHOOL,800 GREENWOOD AVE,English Public,6624393,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,102002,-79.3340895606897,43.6828387343202
430,430,2329382,GREENWOOD COLLEGE,443 MOUNT PLEASANT RD,Private,2329382,Mount Pleasant Rd,443 Mount Pleasant Rd,M4S 2L8,former Toronto,Toronto,104008,-79.3864431221216,43.7002552401582
433,433,398141,GREY OWL JUNIOR PUBLIC SCHOOL,150 WICKSON TRL,English Public,398141,Wickson Trl,150 Wickson Trl,M1B 1M4,Scarborough,Toronto,102001,-79.2133003232257,43.8039892965967
434,434,4166113,GUILDWOOD JUNIOR PUBLIC SCHOOL,225 LIVINGSTON RD,English Public,4166113,Livingston Rd,225 Livingston Rd,M1E 1L8,Scarborough,Toronto,102001,-79.1999866837748,43.7508210711606
432,432,523752,GRENOBLE PUBLIC SCHOOL,9 GRENOBLE DR,English Public,523752,Grenoble Dr,9 Grenoble Dr,M3C 1C3,North York,Toronto,102001,-79.3327597513647,43.7154310882437
435,435,13967820,GULFSTREAM PUBLIC SCHOOL,20 GULFSTREAM RD,English Public,13967820,Gulfstream Rd,20 Gulfstream Rd,M9M 1S3,North York,Toronto,102001,-79.5420098021244,43.7390779789322
436,436,361168,H A HALBERT JUNIOR PUBLIC SCHOOL,25 HALBERT PL,English Public,361168,Halbert Pl,25 Halbert Pl,M1M 0E1,Scarborough,Toronto,102001,-79.2317360671938,43.7276495960022
437,437,7074422,H J ALEXANDER COMMUNITY SCHOOL,30 KING ST,English Public,7074422,King St,30 King St,M9N 1K9,York,Toronto,102001,-79.5202286163034,43.7023994674705
438,438,9344971,HARBORD COLLEGIATE INSTITUTE,286 HARBORD ST,English Public,9344971,Harbord St,286 Harbord St,M6G 1G5,former Toronto,Toronto,102002,-79.4142666153396,43.6612895164804
440,440,66887,HARWOOD PUBLIC SCHOOL,50 LEIGH ST,English Public,66887,Leigh St,50 Leigh St,M6N 3X3,York,Toronto,102001,-79.4784124771008,43.6761859127687
439,439,525261,HARRISON PUBLIC SCHOOL,81 HARRISON RD,English Public,525261,Harrison Rd,81 Harrison Rd,M2L 1V9,North York,Toronto,102001,-79.3773086129257,43.7573684747214
441,441,14077730,HAVERGAL COLLEGE SS,1451 AVENUE RD,Private,14077730,Avenue Rd,1451 Avenue Rd,M5N 2H9,former Toronto,Toronto,102005,-79.4137176064613,43.7203577469251
442,442,559940,HAWTHORN SCHOOL FOR GIRLS,101 SCARSDALE RD,Private,559940,Scarsdale Rd,101 Scarsdale Rd,M3B 2R2,North York,Toronto,113001,-79.3547814075086,43.7515555826202
443,443,30024677,HAWTHORNE TWO BILINGUAL ALTERNATIVE JUNIOR SCHOOL,50 ESSEX ST,English Public,30024677,Essex St,50 Essex St,M6G 1T3,former Toronto,Toronto,102001,-79.4223654834763,43.6682357494066
444,444,386802,HEATHER HEIGHTS JUNIOR PUBLIC SCHOOL,80 SLAN AVE,English Public,386802,Slan Ave,80 Slan Ave,M1G 3B5,Scarborough,Toronto,102001,-79.2150687264433,43.7751558784252
445,445,369701,HENRY HUDSON SENIOR PUBLIC SCHOOL,350 ORTON PARK RD,English Public,369701,Orton Park Rd,350 Orton Park Rd,M1G 3H4,Scarborough,Toronto,102001,-79.2144673665189,43.7777371786683
446,446,6321693,HENRY KELSEY SENIOR PUBLIC SCHOOL,1200 HUNTINGWOOD DR,English Public,6321693,Huntingwood Dr,1200 Huntingwood Dr,M1S 1K7,Scarborough,Toronto,102001,-79.2770232222959,43.7988176895396
448,448,9246459,HERITAGE PARK PUBLIC SCHOOL,80 OLD FINCH AVE,English Public,9246459,Old Finch Ave,80 Old Finch Ave,M1B 5J2,Scarborough,Toronto,115001,-79.207720158593,43.8213508850921
447,447,30121806,HERITAGE INTERNATIONAL SCHOOL,411 GORDON BAKER RD,Private,30121806,Gordon Baker Rd,411 Gordon Baker Rd,M2H 2S6,North York,Toronto,115001,-79.3449026345276,43.8077667469062
450,450,7992305,HIGH PARK ALTERNATIVE JUNIOR SCHOOL,265 ANNETTE ST,English Public,7992305,Annette St,265 Annette St,M6P 1R3,former Toronto,Toronto,102001,-79.4728312797592,43.6614231859019
449,449,6350039,HEYDON PARK SECONDARY SCHOOL,70 D'ARCY ST,English Public,6350039,D'Arcy St,70 D'Arcy St,M5T 1K1,former Toronto,Toronto,102002,-79.394534752422,43.6549646089495
451,451,820461,HIGH PARK GARDENS MONTESSORI,35 HIGH PARK GDNS,Private,820461,High Park Gdns,35 High Park Gdns,M6R 1S8,former Toronto,Toronto,102005,-79.4573915228873,43.6486406468332
452,452,363718,HIGHCASTLE PUBLIC SCHOOL,370 MILITARY TRL,English Public,363718,Military Trl,370 Military Trl,M1E 4E6,Scarborough,Toronto,102001,-79.2124956285055,43.7867616021878
453,453,4933017,HIGHER MARKS EDUCATIONAL INSTITUTE,87 THORNMOUNT DR,Private,4933017,Thornmount Dr,87 Thornmount Dr,M1B 5S5,Scarborough,Toronto,113001,-79.1952702683724,43.8056644948625
